datetime,Mean CH - layer 2 (Principal Aquifer)
4/1/1977,143.9819295
5/1/1977,143.9760176
6/1/1977,143.9697906
7/1/1977,143.9635557
8/1/1977,144.5325068
9/1/1977,144.5204661
10/1/1977,144.7562009
11/1/1977,144.3740042
12/1/1977,144.3627867
1/1/1978,144.3507187
2/1/1978,144.3393111
3/1/1978,144.3311238
4/1/1978,144.3293922
5/1/1978,144.3293922
6/1/1978,144.3276491
7/1/1978,144.3258659
8/1/1978,144.3235644
9/1/1978,144.3209414
10/1/1978,144.3178844
11/1/1978,144.3141114
12/1/1978,144.3103244
1/1/1979,144.3078609
2/1/1979,144.3078609
3/1/1979,144.3078609
4/1/1979,144.3078609
5/1/1979,144.3078609
6/1/1979,144.3078609
7/1/1979,144.3078609
8/1/1979,144.3078609
9/1/1979,144.3078609
10/1/1979,144.3078609
11/1/1979,144.3078609
12/1/1979,144.3078609
1/1/1980,144.3078609
2/1/1980,144.3078609
3/1/1980,144.3078609
4/1/1980,144.3078609
5/1/1980,144.3078609
6/1/1980,144.3078609
7/1/1980,144.3078609
8/1/1980,144.3078609
9/1/1980,144.3078609
10/1/1980,144.3078609
11/1/1980,144.3078609
12/1/1980,144.3078609
1/1/1981,144.3078609
2/1/1981,144.3078609
3/1/1981,144.3078609
4/1/1981,144.3078609
5/1/1981,144.3078609
6/1/1981,144.3078609
7/1/1981,144.3078609
8/1/1981,144.3078609
9/1/1981,144.3078609
10/1/1981,144.3078609
11/1/1981,144.3078609
12/1/1981,144.3078609
1/1/1982,144.3078609
2/1/1982,144.3078609
3/1/1982,144.3078609
4/1/1982,144.3078609
5/1/1982,144.3078609
6/1/1982,144.3078609
7/1/1982,144.3078609
8/1/1982,144.3078609
9/1/1982,144.3078609
10/1/1982,144.3078609
11/1/1982,144.3078609
12/1/1982,144.3078609
1/1/1983,144.3078609
2/1/1983,144.3078609
3/1/1983,144.3078609
4/1/1983,144.3078609
5/1/1983,144.3078609
6/1/1983,144.3078609
7/1/1983,144.3078609
8/1/1983,144.3078609
9/1/1983,144.3078609
10/1/1983,144.3078609
11/1/1983,144.3078609
12/1/1983,144.3078609
1/1/1984,144.3078609
2/1/1984,144.3078609
3/1/1984,144.3078609
4/1/1984,144.3078609
5/1/1984,144.3078609
6/1/1984,144.3078609
7/1/1984,144.3078609
8/1/1984,144.3078609
9/1/1984,144.3078609
10/1/1984,144.3078609
11/1/1984,144.3078609
12/1/1984,144.3078609
1/1/1985,144.3078609
2/1/1985,144.3078609
3/1/1985,144.3078609
4/1/1985,144.3078609
5/1/1985,144.3078609
6/1/1985,144.3078609
7/1/1985,144.3078609
8/1/1985,144.3078609
9/1/1985,144.3078609
10/1/1985,144.3078609
11/1/1985,144.3078609
12/1/1985,144.3078609
1/1/1986,144.3078609
2/1/1986,144.3078609
3/1/1986,144.3078609
4/1/1986,144.3078609
5/1/1986,144.3078609
6/1/1986,144.3078609
7/1/1986,144.3078609
8/1/1986,144.3078609
9/1/1986,144.3078609
10/1/1986,144.3078609
11/1/1986,144.3078609
12/1/1986,144.3078609
1/1/1987,144.3078609
2/1/1987,144.3078609
3/1/1987,144.3078609
4/1/1987,144.3078609
5/1/1987,144.3078609
6/1/1987,144.3078609
7/1/1987,144.3078609
8/1/1987,144.3078609
9/1/1987,144.3078609
10/1/1987,144.3078609
11/1/1987,144.3078609
12/1/1987,144.3078609
1/1/1988,144.3078609
2/1/1988,144.3078609
3/1/1988,144.3078609
4/1/1988,144.3078609
5/1/1988,144.3078609
6/1/1988,144.3078609
7/1/1988,144.3078609
8/1/1988,144.3078609
9/1/1988,144.3078609
10/1/1988,144.3078609
11/1/1988,144.3078609
12/1/1988,144.3078609
1/1/1989,144.3078609
2/1/1989,144.3078609
3/1/1989,144.3078609
4/1/1989,144.3078609
5/1/1989,144.3078609
6/1/1989,144.3078609
7/1/1989,144.3078609
8/1/1989,144.3078609
9/1/1989,144.3078609
10/1/1989,144.3078609
11/1/1989,144.3078609
12/1/1989,144.3078609
1/1/1990,144.3078609
2/1/1990,144.3078609
3/1/1990,144.3078609
