Date,BLS,Alt,Aquifer,,,,,,
12/28/1973,448.4,-99.89,Lower,,,,,,
12/31/1973,448.3,-99.79,Lower,,,,,,
1/1/1974,448.1,-99.59,Lower,,,,,,
1/4/1974,448,-99.49,Lower,,,,,,
1/6/1974,448.1,-99.59,Lower,,,,,,
1/8/1974,448,-99.49,Lower,,,,,,
1/10/1974,447.2,-98.69,Lower,,,,,,
1/12/1974,447.1,-98.59,Lower,,,,,,
1/13/1974,447,-98.49,Lower,,,,,,
1/15/1974,446.7,-98.19,Lower,,,,,,
1/19/1974,446.8,-98.29,Lower,,,,,,
1/21/1974,446.9,-98.39,Lower,,,,,,
1/22/1974,447.1,-98.59,Lower,,,,,,
1/23/1974,447.2,-98.69,Lower,,,,,,
1/24/1974,447,-98.49,Lower,,,,,,
1/25/1974,446.9,-98.39,Lower,,,,,,
1/26/1974,447.1,-98.59,Lower,,,,,,
1/27/1974,446.9,-98.39,Lower,,,,,,
1/28/1974,446.8,-98.29,Lower,,,,,,
1/30/1974,446.9,-98.39,Lower,,,,,,
1/31/1974,446.8,-98.29,Lower,,,,,,
2/1/1974,446.7,-98.19,Lower,,,,,,
2/3/1974,446.8,-98.29,Lower,,,,,,
2/4/1974,447,-98.49,Lower,,,,,,
2/5/1974,447.2,-98.69,Lower,,,,,,
2/6/1974,447.4,-98.89,Lower,,,,,,
2/7/1974,447.7,-99.19,Lower,,,,,,
2/8/1974,447.8,-99.29,Lower,,,,,,
2/9/1974,447.9,-99.39,Lower,,,,,,
2/10/1974,448,-99.49,Lower,,,,,,
2/11/1974,448.3,-99.79,Lower,,,,,,
2/12/1974,448.4,-99.89,Lower,,,,,,
2/13/1974,448.5,-99.99,Lower,,,,,,
2/14/1974,448.6,-100.09,Lower,,,,,,
2/15/1974,448.7,-100.19,Lower,,,,,,
2/18/1974,448.8,-100.29,Lower,,,,,,
2/20/1974,448.7,-100.19,Lower,,,,,,
2/21/1974,448.8,-100.29,Lower,,,,,,
2/23/1974,448.9,-100.39,Lower,,,,,,
2/24/1974,449,-100.49,Lower,,,,,,
2/25/1974,448.6,-100.09,Lower,,,,,,
2/28/1974,448.7,-100.19,Lower,,,,,,
3/1/1974,448.7,-100.19,Lower,,,,,,
3/2/1974,448.8,-100.29,Lower,,,,,,
3/3/1974,448.9,-100.39,Lower,,,,,,
3/4/1974,449.2,-100.69,Lower,,,,,,
3/5/1974,447.8,-99.29,Lower,,,,,,
3/7/1974,447.9,-99.39,Lower,,,,,,
3/11/1974,447.8,-99.29,Lower,,,,,,
3/13/1974,447.9,-99.39,Lower,,,,,,
3/14/1974,447.8,-99.29,Lower,,,,,,
3/16/1974,447.9,-99.39,Lower,,,,,,
3/17/1974,448,-99.49,Lower,,,,,,
3/19/1974,448.2,-99.69,Lower,,,,,,
3/20/1974,448.4,-99.89,Lower,,,,,,
3/21/1974,448.7,-100.19,Lower,,,,,,
3/22/1974,448.8,-100.29,Lower,,,,,,
3/23/1974,449,-100.49,Lower,,,,,,
3/24/1974,448.8,-100.29,Lower,,,,,,
3/27/1974,448.7,-100.19,Lower,,,,,,
3/28/1974,448.8,-100.29,Lower,,,,,,
3/31/1974,448.7,-100.19,Lower,,,,,,
4/1/1974,448.5,-99.99,Lower,,,,,,
4/2/1974,448.1,-99.59,Lower,,,,,,
4/3/1974,448,-99.49,Lower,,,,,,
4/4/1974,448.6,-100.09,Lower,,,,,,
4/6/1974,448.7,-100.19,Lower,,,,,,
4/7/1974,448.5,-99.99,Lower,,,,,,
4/8/1974,448.3,-99.79,Lower,,,,,,
4/9/1974,448.2,-99.69,Lower,,,,,,
4/10/1974,448.1,-99.59,Lower,,,,,,
4/11/1974,447.9,-99.39,Lower,,,,,,
4/12/1974,447.8,-99.29,Lower,,,,,,
4/13/1974,447.7,-99.19,Lower,,,,,,
4/14/1974,447.4,-98.89,Lower,,,,,,
4/15/1974,447.1,-98.59,Lower,,,,,,
4/16/1974,447,-98.49,Lower,,,,,,
4/17/1974,446.7,-98.19,Lower,,,,,,
4/18/1974,446.8,-98.29,Lower,,,,,,
4/19/1974,446.7,-98.19,Lower,,,,,,
4/20/1974,446.6,-98.09,Lower,,,,,,
4/21/1974,446.4,-97.89,Lower,,,,,,
4/22/1974,446.2,-97.69,Lower,,,,,,
4/23/1974,446.3,-97.79,Lower,,,,,,
4/24/1974,446.2,-97.69,Lower,,,,,,
4/26/1974,446,-97.49,Lower,,,,,,
4/27/1974,445.8,-97.29,Lower,,,,,,
4/28/1974,445.7,-97.19,Lower,,,,,,
4/29/1974,445.9,-97.39,Lower,,,,,,
5/1/1974,445.8,-97.29,Lower,,,,,,
5/3/1974,445.5,-96.99,Lower,,,,,,
5/4/1974,445.3,-96.79,Lower,,,,,,
5/5/1974,445.2,-96.69,Lower,,,,,,
5/6/1974,445.1,-96.59,Lower,,,,,,
5/7/1974,444.9,-96.39,Lower,,,,,,
5/8/1974,444.6,-96.09,Lower,,,,,,
5/9/1974,444.8,-96.29,Lower,,,,,,
5/10/1974,445,-96.49,Lower,,,,,,
5/11/1974,445.1,-96.59,Lower,,,,,,
5/13/1974,445.2,-96.69,Lower,,,,,,
5/14/1974,445.3,-96.79,Lower,,,,,,
5/15/1974,445.5,-96.99,Lower,,,,,,
5/16/1974,445.9,-97.39,Lower,,,,,,
5/17/1974,446,-97.49,Lower,,,,,,
5/18/1974,446.1,-97.59,Lower,,,,,,
5/21/1974,445.9,-97.39,Lower,,,,,,
5/22/1974,445.7,-97.19,Lower,,,,,,
5/25/1974,445.6,-97.09,Lower,,,,,,
5/26/1974,445.5,-96.99,Lower,,,,,,
5/27/1974,445.4,-96.89,Lower,,,,,,
5/28/1974,445.9,-97.39,Lower,,,,,,
5/29/1974,445.9,-97.39,Lower,,,,,,
5/31/1974,445.9,-97.39,Lower,,,,,,
6/1/1974,445.9,-97.39,Lower,,,,,,
6/5/1974,445.8,-97.29,Lower,,,,,,
6/9/1974,445.4,-96.89,Lower,,,,,,
6/11/1974,445,-96.49,Lower,,,,,,
6/12/1974,445.1,-96.59,Lower,,,,,,
6/13/1974,445.2,-96.69,Lower,,,,,,
6/14/1974,445.3,-96.79,Lower,,,,,,
6/15/1974,445.4,-96.89,Lower,,,,,,
6/16/1974,445.6,-97.09,Lower,,,,,,
6/17/1974,445.7,-97.19,Lower,,,,,,
6/20/1974,445.8,-97.29,Lower,,,,,,
6/21/1974,445.7,-97.19,Lower,,,,,,
6/24/1974,445.6,-97.09,Lower,,,,,,
6/27/1974,445.3,-96.79,Lower,,,,,,
6/29/1974,445.2,-96.69,Lower,,,,,,
6/30/1974,445.5,-96.99,Lower,,,,,,
7/1/1974,445.6,-97.09,Lower,,,,,,
7/3/1974,445.5,-96.99,Lower,,,,,,
7/4/1974,445.4,-96.89,Lower,,,,,,
7/5/1974,445.2,-96.69,Lower,,,,,,
7/6/1974,445.1,-96.59,Lower,,,,,,
7/7/1974,445.2,-96.69,Lower,,,,,,
7/9/1974,445.3,-96.79,Lower,,,,,,
7/10/1974,445.6,-97.09,Lower,,,,,,
7/11/1974,445.7,-97.19,Lower,,,,,,
7/16/1974,445.8,-97.29,Lower,,,,,,
7/22/1974,445.7,-97.19,Lower,,,,,,
7/24/1974,445.6,-97.09,Lower,,,,,,
7/25/1974,445.5,-96.99,Lower,,,,,,
7/26/1974,445.6,-97.09,Lower,,,,,,
7/27/1974,445.7,-97.19,Lower,,,,,,
7/28/1974,445.9,-97.39,Lower,,,,,,
7/29/1974,446.1,-97.59,Lower,,,,,,
7/30/1974,445.9,-97.39,Lower,,,,,,
7/31/1974,446,-97.49,Lower,,,,,,
8/1/1974,445.8,-97.29,Lower,,,,,,
8/2/1974,445.7,-97.19,Lower,,,,,,
8/4/1974,445.8,-97.29,Lower,,,,,,
8/5/1974,446,-97.49,Lower,,,,,,
8/6/1974,445.8,-97.29,Lower,,,,,,
8/8/1974,445.9,-97.39,Lower,,,,,,
8/11/1974,446,-97.49,Lower,,,,,,
8/12/1974,446.2,-97.69,Lower,,,,,,
8/13/1974,445.9,-97.39,Lower,,,,,,
8/14/1974,446,-97.49,Lower,,,,,,
8/15/1974,445.9,-97.39,Lower,,,,,,
8/16/1974,446.2,-97.69,Lower,,,,,,
8/17/1974,446,-97.49,Lower,,,,,,
8/18/1974,445.9,-97.39,Lower,,,,,,
8/19/1974,445.8,-97.29,Lower,,,,,,
8/20/1974,445.7,-97.19,Lower,,,,,,
8/21/1974,445.8,-97.29,Lower,,,,,,
8/23/1974,445.7,-97.19,Lower,,,,,,
8/24/1974,445.6,-97.09,Lower,,,,,,
8/25/1974,445.5,-96.99,Lower,,,,,,
8/30/1974,445.3,-96.79,Lower,,,,,,
8/31/1974,444.8,-96.29,Lower,,,,,,
9/1/1974,444.7,-96.19,Lower,,,,,,
9/2/1974,444.1,-95.59,Lower,,,,,,
9/3/1974,443.8,-95.29,Lower,,,,,,
9/4/1974,443.6,-95.09,Lower,,,,,,
9/5/1974,443.1,-94.59,Lower,,,,,,
9/6/1974,442.8,-94.29,Lower,,,,,,
9/8/1974,442.7,-94.19,Lower,,,,,,
9/9/1974,442.3,-93.79,Lower,,,,,,
9/10/1974,441.9,-93.39,Lower,,,,,,
9/12/1974,441.8,-93.29,Lower,,,,,,
9/15/1974,441.6,-93.09,Lower,,,,,,
9/16/1974,441.4,-92.89,Lower,,,,,,
9/17/1974,440.9,-92.39,Lower,,,,,,
9/18/1974,440.7,-92.19,Lower,,,,,,
9/19/1974,440.6,-92.09,Lower,,,,,,
9/20/1974,440.1,-91.59,Lower,,,,,,
9/21/1974,439.8,-91.29,Lower,,,,,,
9/22/1974,439.7,-91.19,Lower,,,,,,
9/23/1974,439.5,-90.99,Lower,,,,,,
9/24/1974,439.2,-90.69,Lower,,,,,,
9/25/1974,439,-90.49,Lower,,,,,,
9/26/1974,439.2,-90.69,Lower,,,,,,
9/27/1974,438.5,-89.99,Lower,,,,,,
9/29/1974,438.4,-89.89,Lower,,,,,,
9/30/1974,438.3,-89.79,Lower,,,,,,
10/1/1974,438,-89.49,Lower,,,,,,
10/2/1974,437.8,-89.29,Lower,,,,,,
10/3/1974,437.6,-89.09,Lower,,,,,,
10/4/1974,437.5,-88.99,Lower,,,,,,
10/5/1974,437.4,-88.89,Lower,,,,,,
10/6/1974,437,-88.49,Lower,,,,,,
10/7/1974,436.9,-88.39,Lower,,,,,,
10/8/1974,436.8,-88.29,Lower,,,,,,
10/9/1974,436.7,-88.19,Lower,,,,,,
10/10/1974,436.6,-88.09,Lower,,,,,,
10/11/1974,436.5,-87.99,Lower,,,,,,
10/12/1974,436.4,-87.89,Lower,,,,,,
10/13/1974,436.1,-87.59,Lower,,,,,,
10/15/1974,436,-87.49,Lower,,,,,,
10/16/1974,435.7,-87.19,Lower,,,,,,
10/17/1974,435.6,-87.09,Lower,,,,,,
10/18/1974,435.4,-86.89,Lower,,,,,,
10/20/1974,435.3,-86.79,Lower,,,,,,
10/21/1974,435.2,-86.69,Lower,,,,,,
10/22/1974,435,-86.49,Lower,,,,,,
10/23/1974,434.9,-86.39,Lower,,,,,,
10/24/1974,434.7,-86.19,Lower,,,,,,
10/25/1974,434.2,-85.69,Lower,,,,,,
10/26/1974,434.3,-85.79,Lower,,,,,,
10/27/1974,434.1,-85.59,Lower,,,,,,
10/28/1974,433.9,-85.39,Lower,,,,,,
10/30/1974,433.8,-85.29,Lower,,,,,,
10/31/1974,433.7,-85.19,Lower,,,,,,
11/1/1974,433.9,-85.39,Lower,,,,,,
11/2/1974,433.8,-85.29,Lower,,,,,,
11/3/1974,433.6,-85.09,Lower,,,,,,
11/4/1974,433.5,-84.99,Lower,,,,,,
11/5/1974,433.4,-84.89,Lower,,,,,,
11/8/1974,433.3,-84.79,Lower,,,,,,
11/10/1974,433.2,-84.69,Lower,,,,,,
11/11/1974,433.1,-84.59,Lower,,,,,,
11/12/1974,433,-84.49,Lower,,,,,,
11/13/1974,432.9,-84.39,Lower,,,,,,
11/14/1974,432.8,-84.29,Lower,,,,,,
11/15/1974,432.9,-84.39,Lower,,,,,,
11/16/1974,432.7,-84.19,Lower,,,,,,
11/17/1974,432.6,-84.09,Lower,,,,,,
11/19/1974,432.4,-83.89,Lower,,,,,,
11/23/1974,432.3,-83.79,Lower,,,,,,
11/25/1974,432.2,-83.69,Lower,,,,,,
11/26/1974,431.9,-83.39,Lower,,,,,,
11/28/1974,431.8,-83.29,Lower,,,,,,
11/29/1974,431.7,-83.19,Lower,,,,,,
11/30/1974,431.6,-83.09,Lower,,,,,,
12/1/1974,431.5,-82.99,Lower,,,,,,
12/2/1974,431.4,-82.89,Lower,,,,,,
12/3/1974,431.3,-82.79,Lower,,,,,,
12/7/1974,431.4,-82.89,Lower,,,,,,
12/9/1974,431.1,-82.59,Lower,,,,,,
12/10/1974,430.9,-82.39,Lower,,,,,,
12/14/1974,430.8,-82.29,Lower,,,,,,
12/17/1974,430.7,-82.19,Lower,,,,,,
12/18/1974,430.6,-82.09,Lower,,,,,,
12/19/1974,430.5,-81.99,Lower,,,,,,
12/22/1974,430.6,-82.09,Lower,,,,,,
12/23/1974,430.7,-82.19,Lower,,,,,,
12/24/1974,430.8,-82.29,Lower,,,,,,
12/26/1974,430.7,-82.19,Lower,,,,,,
12/27/1974,430.6,-82.09,Lower,,,,,,
12/28/1974,430.8,-82.29,Lower,,,,,,
12/31/1974,430.9,-82.39,Lower,,,,,,
1/1/1975,431,-82.49,Lower,,,,,,
1/5/1975,430.4,-81.89,Lower,,,,,,
1/7/1975,430.3,-81.79,Lower,,,,,,
1/8/1975,429.6,-81.09,Lower,,,,,,
1/9/1975,429.7,-81.19,Lower,,,,,,
1/10/1975,429.8,-81.29,Lower,,,,,,
1/11/1975,429.9,-81.39,Lower,,,,,,
1/14/1975,430.1,-81.59,Lower,,,,,,
1/15/1975,430,-81.49,Lower,,,,,,
1/16/1975,430.1,-81.59,Lower,,,,,,
1/17/1975,429.9,-81.39,Lower,,,,,,
1/18/1975,429.7,-81.19,Lower,,,,,,
1/20/1975,429.8,-81.29,Lower,,,,,,
1/21/1975,430.1,-81.59,Lower,,,,,,
1/22/1975,429.7,-81.19,Lower,,,,,,
1/23/1975,429.6,-81.09,Lower,,,,,,
1/24/1975,429.5,-80.99,Lower,,,,,,
1/25/1975,429.4,-80.89,Lower,,,,,,
1/26/1975,429.6,-81.09,Lower,,,,,,
1/27/1975,429.7,-81.19,Lower,,,,,,
1/28/1975,429.6,-81.09,Lower,,,,,,
1/31/1975,429.6,-81.09,Lower,,,,,,
2/3/1975,429.7,-81.19,Lower,,,,,,
2/6/1975,430,-81.49,Lower,,,,,,
2/10/1975,429.9,-81.39,Lower,,,,,,
2/14/1975,430.1,-81.59,Lower,,,,,,
2/16/1975,430,-81.49,Lower,,,,,,
2/17/1975,429.8,-81.29,Lower,,,,,,
2/18/1975,429.7,-81.19,Lower,,,,,,
2/19/1975,429.6,-81.09,Lower,,,,,,
2/21/1975,429.6,-81.09,Lower,,,,,,
2/22/1975,429.7,-81.19,Lower,,,,,,
2/23/1975,429.6,-81.09,Lower,,,,,,
2/24/1975,429.4,-80.89,Lower,,,,,,
2/25/1975,429.3,-80.79,Lower,,,,,,
2/26/1975,429.2,-80.69,Lower,,,,,,
2/27/1975,429,-80.49,Lower,,,,,,
2/28/1975,428.7,-80.19,Lower,,,,,,
3/1/1975,428.7,-80.19,Lower,,,,,,
3/5/1975,428.8,-80.29,Lower,,,,,,
3/11/1975,428.9,-80.39,Lower,,,,,,
3/14/1975,428.8,-80.29,Lower,,,,,,
3/16/1975,428.9,-80.39,Lower,,,,,,
3/17/1975,429.2,-80.69,Lower,,,,,,
3/18/1975,429.1,-80.59,Lower,,,,,,
3/19/1975,428.8,-80.29,Lower,,,,,,
3/20/1975,428.7,-80.19,Lower,,,,,,
3/23/1975,428.6,-80.09,Lower,,,,,,
3/24/1975,428.5,-79.99,Lower,,,,,,
3/25/1975,428.3,-79.79,Lower,,,,,,
3/26/1975,428.1,-79.59,Lower,,,,,,
3/27/1975,427.9,-79.39,Lower,,,,,,
3/28/1975,427.6,-79.09,Lower,,,,,,
3/29/1975,427.5,-78.99,Lower,,,,,,
3/30/1975,427.2,-78.69,Lower,,,,,,
3/31/1975,427,-78.49,Lower,,,,,,
4/1/1975,426.9,-78.39,Lower,,,,,,
4/2/1975,426.6,-78.09,Lower,,,,,,
4/3/1975,426.4,-77.89,Lower,,,,,,
4/4/1975,426.1,-77.59,Lower,,,,,,
4/5/1975,426.5,-77.99,Lower,,,,,,
4/6/1975,426.3,-77.79,Lower,,,,,,
4/7/1975,426.2,-77.69,Lower,,,,,,
4/8/1975,426.3,-77.79,Lower,,,,,,
4/9/1975,426.2,-77.69,Lower,,,,,,
4/10/1975,427.6,-79.09,Lower,,,,,,
4/11/1975,427.5,-78.99,Lower,,,,,,
4/12/1975,427.4,-78.89,Lower,,,,,,
4/13/1975,427.2,-78.69,Lower,,,,,,
4/14/1975,427.3,-78.79,Lower,,,,,,
4/15/1975,427.4,-78.89,Lower,,,,,,
4/16/1975,427.2,-78.69,Lower,,,,,,
4/17/1975,427,-78.49,Lower,,,,,,
4/18/1975,426.8,-78.29,Lower,,,,,,
4/19/1975,426.6,-78.09,Lower,,,,,,
4/20/1975,426.2,-77.69,Lower,,,,,,
4/21/1975,425.9,-77.39,Lower,,,,,,
4/23/1975,425.8,-77.29,Lower,,,,,,
4/24/1975,425.7,-77.19,Lower,,,,,,
4/26/1975,425.8,-77.29,Lower,,,,,,
4/28/1975,425.7,-77.19,Lower,,,,,,
4/29/1975,425.6,-77.09,Lower,,,,,,
4/30/1975,425.1,-76.59,Lower,,,,,,
5/1/1975,425,-76.49,Lower,,,,,,
5/3/1975,424.9,-76.39,Lower,,,,,,
5/4/1975,425,-76.49,Lower,,,,,,
5/6/1975,424.9,-76.39,Lower,,,,,,
5/7/1975,424.8,-76.29,Lower,,,,,,
5/8/1975,424.7,-76.19,Lower,,,,,,
5/9/1975,424.5,-75.99,Lower,,,,,,
5/12/1975,424.4,-75.89,Lower,,,,,,
5/13/1975,424.2,-75.69,Lower,,,,,,
5/15/1975,424.6,-76.09,Lower,,,,,,
5/17/1975,424.3,-75.79,Lower,,,,,,
5/19/1975,424.4,-75.89,Lower,,,,,,
5/22/1975,424.1,-75.59,Lower,,,,,,
5/23/1975,424,-75.49,Lower,,,,,,
5/24/1975,423.9,-75.39,Lower,,,,,,
5/25/1975,423.8,-75.29,Lower,,,,,,
5/26/1975,423.9,-75.39,Lower,,,,,,
5/30/1975,423.8,-75.29,Lower,,,,,,
6/1/1975,423.7,-75.19,Lower,,,,,,
6/5/1975,423.6,-75.09,Lower,,,,,,
6/6/1975,423.7,-75.19,Lower,,,,,,
6/7/1975,423.8,-75.29,Lower,,,,,,
6/8/1975,423.9,-75.39,Lower,,,,,,
6/11/1975,424,-75.49,Lower,,,,,,
6/13/1975,424.1,-75.59,Lower,,,,,,
6/16/1975,424.6,-76.09,Lower,,,,,,
6/18/1975,424.9,-76.39,Lower,,,,,,
6/19/1975,425.4,-76.89,Lower,,,,,,
6/25/1975,425.9,-77.39,Lower,,,,,,
6/30/1975,426,-77.49,Lower,,,,,,
7/1/1975,426.1,-77.59,Lower,,,,,,
7/2/1975,426,-77.49,Lower,,,,,,
7/5/1975,425.9,-77.39,Lower,,,,,,
7/6/1975,425.7,-77.19,Lower,,,,,,
7/7/1975,425.8,-77.29,Lower,,,,,,
7/8/1975,425.6,-77.09,Lower,,,,,,
7/9/1975,425.7,-77.19,Lower,,,,,,
7/10/1975,426.4,-77.89,Lower,,,,,,
7/15/1975,426.9,-78.39,Lower,,,,,,
7/20/1975,427.4,-78.89,Lower,,,,,,
7/25/1975,427.3,-78.79,Lower,,,,,,
7/30/1975,427.4,-78.89,Lower,,,,,,
8/5/1975,426.7,-78.19,Lower,,,,,,
8/10/1975,426.8,-78.29,Lower,,,,,,
8/15/1975,426.9,-78.39,Lower,,,,,,
8/20/1975,426.6,-78.09,Lower,,,,,,
8/25/1975,426.4,-77.89,Lower,,,,,,
8/30/1975,427.1,-78.59,Lower,,,,,,
9/5/1975,426.6,-78.09,Lower,,,,,,
9/10/1975,425.6,-77.09,Lower,,,,,,
9/11/1975,425.4,-76.89,Lower,,,,,,
9/12/1975,425.2,-76.69,Lower,,,,,,
9/13/1975,424.6,-76.09,Lower,,,,,,
9/14/1975,424.5,-75.99,Lower,,,,,,
9/15/1975,424.4,-75.89,Lower,,,,,,
9/16/1975,424.1,-75.59,Lower,,,,,,
9/17/1975,423.7,-75.19,Lower,,,,,,
9/18/1975,423.6,-75.09,Lower,,,,,,
9/19/1975,423.4,-74.89,Lower,,,,,,
9/20/1975,423.3,-74.79,Lower,,,,,,
9/21/1975,423.1,-74.59,Lower,,,,,,
9/22/1975,422.8,-74.29,Lower,,,,,,
9/23/1975,422.6,-74.09,Lower,,,,,,
9/24/1975,422.4,-73.89,Lower,,,,,,
9/25/1975,422.2,-73.69,Lower,,,,,,
9/26/1975,421.9,-73.39,Lower,,,,,,
9/27/1975,421.8,-73.29,Lower,,,,,,
9/28/1975,421.6,-73.09,Lower,,,,,,
9/29/1975,421.5,-72.99,Lower,,,,,,
9/30/1975,421.3,-72.79,Lower,,,,,,
10/1/1975,421.2,-72.69,Lower,,,,,,
10/2/1975,421.1,-72.59,Lower,,,,,,
10/3/1975,420.9,-72.39,Lower,,,,,,
10/4/1975,420.6,-72.09,Lower,,,,,,
10/5/1975,420.5,-71.99,Lower,,,,,,
10/6/1975,420.4,-71.89,Lower,,,,,,
10/7/1975,420.1,-71.59,Lower,,,,,,
10/8/1975,419.8,-71.29,Lower,,,,,,
10/9/1975,419.6,-71.09,Lower,,,,,,
10/10/1975,419.4,-70.89,Lower,,,,,,
10/11/1975,419.2,-70.69,Lower,,,,,,
10/12/1975,419.1,-70.59,Lower,,,,,,
10/13/1975,419,-70.49,Lower,,,,,,
10/14/1975,418.7,-70.19,Lower,,,,,,
10/15/1975,418.6,-70.09,Lower,,,,,,
10/16/1975,418.5,-69.99,Lower,,,,,,
10/17/1975,418.4,-69.89,Lower,,,,,,
10/19/1975,418.3,-69.79,Lower,,,,,,
10/20/1975,418.2,-69.69,Lower,,,,,,
10/21/1975,418,-69.49,Lower,,,,,,
10/23/1975,417.9,-69.39,Lower,,,,,,
10/24/1975,417.7,-69.19,Lower,,,,,,
10/25/1975,417.5,-68.99,Lower,,,,,,
10/27/1975,417.4,-68.89,Lower,,,,,,
10/28/1975,417.3,-68.79,Lower,,,,,,
10/29/1975,417.1,-68.59,Lower,,,,,,
11/1/1975,417,-68.49,Lower,,,,,,
11/2/1975,416.8,-68.29,Lower,,,,,,
11/3/1975,416.6,-68.09,Lower,,,,,,
11/7/1975,416.5,-67.99,Lower,,,,,,
11/8/1975,416.4,-67.89,Lower,,,,,,
11/9/1975,416.3,-67.79,Lower,,,,,,
11/10/1975,416.2,-67.69,Lower,,,,,,
11/12/1975,416.1,-67.59,Lower,,,,,,
11/13/1975,416,-67.49,Lower,,,,,,
11/14/1975,415.8,-67.29,Lower,,,,,,
11/15/1975,415.6,-67.09,Lower,,,,,,
11/19/1975,415.5,-66.99,Lower,,,,,,
11/21/1975,415.3,-66.79,Lower,,,,,,
11/22/1975,415.2,-66.69,Lower,,,,,,
11/23/1975,415.1,-66.59,Lower,,,,,,
11/24/1975,415,-66.49,Lower,,,,,,
11/25/1975,414.7,-66.19,Lower,,,,,,
11/26/1975,414.6,-66.09,Lower,,,,,,
11/27/1975,414.5,-65.99,Lower,,,,,,
11/28/1975,414.4,-65.89,Lower,,,,,,
12/1/1975,414.3,-65.79,Lower,,,,,,
12/5/1975,414.1,-65.59,Lower,,,,,,
12/10/1975,413.9,-65.39,Lower,,,,,,
12/15/1975,413.6,-65.09,Lower,,,,,,
12/20/1975,413.4,-64.89,Lower,,,,,,
12/25/1975,413.3,-64.79,Lower,,,,,,
12/31/1975,413.2,-64.69,Lower,,,,,,
1/1/1976,413.4,-64.89,Lower,,,,,,
1/2/1976,413.2,-64.69,Lower,,,,,,
1/3/1976,413.3,-64.79,Lower,,,,,,
1/6/1976,413.2,-64.69,Lower,,,,,,
1/8/1976,413.3,-64.79,Lower,,,,,,
1/9/1976,413.6,-65.09,Lower,,,,,,
1/10/1976,413.7,-65.19,Lower,,,,,,
1/11/1976,413.8,-65.29,Lower,,,,,,
1/12/1976,413.9,-65.39,Lower,,,,,,
1/20/1976,414,-65.49,Lower,,,,,,
1/21/1976,414.1,-65.59,Lower,,,,,,
1/22/1976,414.4,-65.89,Lower,,,,,,
1/23/1976,414.6,-66.09,Lower,,,,,,
1/24/1976,414.8,-66.29,Lower,,,,,,
1/25/1976,415,-66.49,Lower,,,,,,
1/26/1976,415.2,-66.69,Lower,,,,,,
1/27/1976,415.5,-66.99,Lower,,,,,,
1/28/1976,415.6,-67.09,Lower,,,,,,
1/31/1976,415.9,-67.39,Lower,,,,,,
2/1/1976,416,-67.49,Lower,,,,,,
2/2/1976,416.1,-67.59,Lower,,,,,,
2/4/1976,416.2,-67.69,Lower,,,,,,
2/6/1976,416.8,-68.29,Lower,,,,,,
2/8/1976,416.9,-68.39,Lower,,,,,,
2/10/1976,417,-68.49,Lower,,,,,,
2/12/1976,417.3,-68.79,Lower,,,,,,
2/13/1976,417.6,-69.09,Lower,,,,,,
2/15/1976,417.8,-69.29,Lower,,,,,,
2/20/1976,418.1,-69.59,Lower,,,,,,
2/22/1976,418,-69.49,Lower,,,,,,
2/23/1976,417.9,-69.39,Lower,,,,,,
2/27/1976,417.7,-69.19,Lower,,,,,,
2/28/1976,417.4,-68.89,Lower,,,,,,
2/29/1976,417.2,-68.69,Lower,,,,,,
3/1/1976,417,-68.49,Lower,,,,,,
3/3/1976,416.9,-68.39,Lower,,,,,,
3/4/1976,416.7,-68.19,Lower,,,,,,
3/5/1976,416.4,-67.89,Lower,,,,,,
3/6/1976,416.2,-67.69,Lower,,,,,,
3/7/1976,415.9,-67.39,Lower,,,,,,
3/8/1976,415.8,-67.29,Lower,,,,,,
3/9/1976,415.7,-67.19,Lower,,,,,,
3/10/1976,415.6,-67.09,Lower,,,,,,
3/15/1976,415.5,-66.99,Lower,,,,,,
3/16/1976,415.4,-66.89,Lower,,,,,,
3/17/1976,415.6,-67.09,Lower,,,,,,
3/18/1976,415.8,-67.29,Lower,,,,,,
3/22/1976,415.7,-67.19,Lower,,,,,,
3/25/1976,415.9,-67.39,Lower,,,,,,
3/31/1976,415.4,-66.89,Lower,,,,,,
4/3/1976,414.9,-66.39,Lower,,,,,,
4/5/1976,415.8,-67.29,Lower,,,,,,
4/6/1976,415.7,-67.19,Lower,,,,,,
4/10/1976,415.6,-67.09,Lower,,,,,,
4/18/1976,415.5,-66.99,Lower,,,,,,
4/19/1976,415.4,-66.89,Lower,,,,,,
4/20/1976,415.3,-66.79,Lower,,,,,,
4/21/1976,415.1,-66.59,Lower,,,,,,
4/22/1976,415,-66.49,Lower,,,,,,
4/25/1976,414.8,-66.29,Lower,,,,,,
4/26/1976,414.5,-65.99,Lower,,,,,,
4/27/1976,414.2,-65.69,Lower,,,,,,
4/28/1976,414.1,-65.59,Lower,,,,,,
4/29/1976,414,-65.49,Lower,,,,,,
4/30/1976,413.8,-65.29,Lower,,,,,,
5/1/1976,413.3,-64.79,Lower,,,,,,
5/2/1976,413.2,-64.69,Lower,,,,,,
5/3/1976,413.1,-64.59,Lower,,,,,,
5/4/1976,413,-64.49,Lower,,,,,,
5/5/1976,412.9,-64.39,Lower,,,,,,
5/6/1976,412.8,-64.29,Lower,,,,,,
5/7/1976,412.3,-63.79,Lower,,,,,,
5/8/1976,412.2,-63.69,Lower,,,,,,
5/9/1976,412,-63.49,Lower,,,,,,
