datetime,Mean CH - layer 2 (Intermediate Aquifer)
8/1/2013,9.272398929
9/1/2013,9.209128336
10/1/2013,9.145777577
11/1/2013,9.10151071
12/1/2013,9.093356122
1/1/2014,9.084839725
2/1/2014,9.064348985
3/1/2014,9.056892268
4/1/2014,9.048617693
5/1/2014,9.040821756
6/1/2014,9.032827793
7/1/2014,9.006354724
8/1/2014,8.94461716
9/1/2014,8.879342549
10/1/2014,8.830281333
11/1/2014,8.745022425
12/1/2014,8.699157786
1/1/2015,8.690289078
2/1/2015,8.681407083
3/1/2015,8.673512611
4/1/2015,8.665919452
5/1/2015,8.67035641
6/1/2015,8.662006922
7/1/2015,8.609376327
8/1/2015,8.554713223
9/1/2015,8.530722747
10/1/2015,8.477689589
11/1/2015,8.387963058
12/1/2015,8.311912716
1/1/2016,8.346308573
2/1/2016,8.320988134
3/1/2016,8.312397779
4/1/2016,8.303517481
5/1/2016,8.295883248
6/1/2016,8.287140573
7/1/2016,8.23117404
8/1/2016,8.179607767
9/1/2016,8.124653172
10/1/2016,8.021996261
11/1/2016,8.013715656
12/1/2016,7.987999968
1/1/2017,7.978631565
2/1/2017,7.969666237
3/1/2017,7.963387371
4/1/2017,7.95822711
5/1/2017,7.955069398
6/1/2017,7.952129125
7/1/2017,7.947314418
8/1/2017,7.970059079
9/1/2017,7.904751564
10/1/2017,7.838542832
11/1/2017,7.868603401
12/1/2017,7.859859866
1/1/2018,7.850760683
2/1/2018,7.862291971
3/1/2018,7.856327555
4/1/2018,7.851093971
5/1/2018,7.847345797
6/1/2018,7.84426093
7/1/2018,7.839017777
8/1/2018,7.776210152
9/1/2018,7.730080563
10/1/2018,7.651770589
11/1/2018,7.618358465
12/1/2018,7.609684436
1/1/2019,7.600618934
2/1/2019,7.591712068
3/1/2019,7.585162982
4/1/2019,7.566894406
5/1/2019,7.576712067
6/1/2019,7.564205588
7/1/2019,7.560603847
8/1/2019,7.541542708
9/1/2019,7.508922129
10/1/2019,7.443590472
11/1/2019,7.434490928
12/1/2019,7.425819037
1/1/2020,7.41694324
2/1/2020,7.410020104
3/1/2020,7.405400848
4/1/2020,7.402366505
5/1/2020,7.399024669
6/1/2020,7.393837361
7/1/2020,7.370305805
8/1/2020,7.319483828
9/1/2020,7.273595755
10/1/2020,7.207008295
11/1/2020,7.163504865
12/1/2020,7.165552434
1/1/2021,7.156344511
2/1/2021,7.147076461
3/1/2021,7.138846906
4/1/2021,7.144063557
5/1/2021,7.13593782
6/1/2021,7.127130822
7/1/2021,7.082351723
8/1/2021,7.019240054
9/1/2021,6.953250569
10/1/2021,6.872031291
11/1/2021,6.830260164
12/1/2021,6.833735282
1/1/2022,6.824129337
2/1/2022,6.814600353
3/1/2022,6.806991109
4/1/2022,6.799330768
5/1/2022,6.79061908
6/1/2022,6.781415776
7/1/2022,6.749777365
8/1/2022,6.689455351
9/1/2022,6.624695533
10/1/2022,6.54437811
11/1/2022,6.503050352
12/1/2022,6.493183379
1/1/2023,6.483276593
2/1/2023,6.473337515
3/1/2023,6.486112625
4/1/2023,6.470842779
5/1/2023,6.465076735
6/1/2023,6.459304725
7/1/2023,6.452990024
8/1/2023,6.444827879
9/1/2023,6.435657064
10/1/2023,6.431342205
11/1/2023,6.422006529
12/1/2023,6.412960973
