datetime,Mean CH - layer 2 (Intermediate Aquifer)
7/1/1983,33.23764678
8/1/1983,33.22477246
9/1/1983,33.21204755
10/1/1983,33.19984806
11/1/1983,33.18734482
12/1/1983,33.17532005
1/1/1984,33.16298039
2/1/1984,33.15074062
3/1/1984,33.13941173
4/1/1984,33.1275396
5/1/1984,33.11640162
6/1/1984,33.10523202
7/1/1984,33.08283551
8/1/1984,32.91784329
9/1/1984,32.81173115
10/1/1984,32.75122101
11/1/1984,32.72643052
12/1/1984,32.71574313
1/1/1985,32.70759879
2/1/1985,32.6964895
3/1/1985,32.68642302
4/1/1985,32.67526711
5/1/1985,32.65113648
6/1/1985,32.63992123
7/1/1985,32.62912395
8/1/1985,32.61806769
9/1/1985,32.60417924
10/1/1985,32.59364448
11/1/1985,32.58281353
12/1/1985,32.57238641
1/1/1986,32.56167042
2/1/1986,32.55101598
3/1/1986,32.54144077
4/1/1986,32.53089241
5/1/1986,32.52072028
6/1/1986,32.50975564
7/1/1986,32.5099965
8/1/1986,32.49961405
9/1/1986,32.48662284
10/1/1986,32.47503731
11/1/1986,32.46369566
12/1/1986,32.45349869
1/1/1987,32.42927293
2/1/1987,32.41876551
3/1/1987,32.40925928
4/1/1987,32.39871848
5/1/1987,32.38850465
6/1/1987,32.37793652
7/1/1987,32.3565744
8/1/1987,32.35910498
9/1/1987,32.34471046
10/1/1987,32.33427182
11/1/1987,32.31907031
12/1/1987,32.30868511
1/1/1988,32.29794697
2/1/1988,32.28720601
3/1/1988,32.27717012
4/1/1988,32.26650204
5/1/1988,32.25629549
6/1/1988,32.24599084
7/1/1988,32.23622367
8/1/1988,32.22673487
9/1/1988,32.21383149
10/1/1988,32.20502694
11/1/1988,32.19515742
12/1/1988,32.18561164
1/1/1989,32.16441454
2/1/1989,32.15453341
3/1/1989,32.14561398
4/1/1989,32.13576214
5/1/1989,32.12626396
6/1/1989,32.11188524
7/1/1989,32.10245602
8/1/1989,32.09229676
9/1/1989,32.05846485
10/1/1989,32.03744297
11/1/1989,32.02489431
12/1/1989,32.0155913
1/1/1990,32.00315916
2/1/1990,31.99358807
3/1/1990,31.9849506
4/1/1990,31.97539813
5/1/1990,31.96616276
6/1/1990,31.9566261
7/1/1990,31.93587063
8/1/1990,31.90293808
9/1/1990,31.81620439
10/1/1990,31.75281822
11/1/1990,31.72845548
12/1/1990,31.71915925
1/1/1991,31.70967502
2/1/1991,31.70018931
3/1/1991,31.69161932
4/1/1991,31.68212697
5/1/1991,31.67293582
6/1/1991,31.66343177
7/1/1991,31.6559668
8/1/1991,31.56266506
9/1/1991,31.41043575
10/1/1991,31.29214116
11/1/1991,31.22140488
12/1/1991,31.20220993
1/1/1992,31.19365782
2/1/1992,31.18408412
3/1/1992,31.1751167
4/1/1992,31.16551754
5/1/1992,31.15621575
6/1/1992,31.14659073
7/1/1992,31.14009232
8/1/1992,31.09769965
9/1/1992,31.02947472
10/1/1992,30.99069316
11/1/1992,30.96897675
12/1/1992,30.95955274
1/1/1993,30.94986678
2/1/1993,30.94016775
