datetime,Mean CH - layer 3 (Pliocene)
5/1/1972,158.9278061
6/1/1972,158.8970811
7/1/1972,158.841994
8/1/1972,158.8763089
9/1/1972,158.832394
10/1/1972,158.7982431
11/1/1972,158.7688315
12/1/1972,158.7615713
1/1/1973,158.7384422
2/1/1973,158.7169791
3/1/1973,158.6986136
4/1/1973,158.6793588
5/1/1973,158.6616699
6/1/1973,158.6443362
7/1/1973,158.6284445
8/1/1973,158.5649178
9/1/1973,158.5502621
10/1/1973,158.5367139
11/1/1973,158.5233854
12/1/1973,158.5110366
1/1/1974,158.4988237
2/1/1974,158.5049662
3/1/1974,158.4944988
4/1/1974,158.4833553
5/1/1974,158.4904092
6/1/1974,158.4798723
7/1/1974,158.4700057
8/1/1974,158.4601116
9/1/1974,158.4504655
10/1/1974,158.4412808
11/1/1974,158.431927
12/1/1974,158.4068881
1/1/1975,158.3970022
2/1/1975,158.3848756
3/1/1975,158.3680309
4/1/1975,158.2963954
5/1/1975,158.2984531
6/1/1975,158.2133938
7/1/1975,158.1609102
8/1/1975,158.0220922
9/1/1975,157.8962808
10/1/1975,157.7514767
11/1/1975,157.6202102
12/1/1975,157.5798306
1/1/1976,157.5340069
2/1/1976,157.3490733
3/1/1976,157.247569
4/1/1976,157.0965365
5/1/1976,156.9383476
6/1/1976,156.749863
7/1/1976,156.5213107
8/1/1976,156.3195452
9/1/1976,156.1373105
10/1/1976,155.936586
11/1/1976,155.7801357
12/1/1976,155.5523871
1/1/1977,155.3024897
2/1/1977,155.1266121
3/1/1977,154.7194299
4/1/1977,154.2900712
5/1/1977,153.8493515
6/1/1977,153.3520019
7/1/1977,152.7997808
8/1/1977,152.304851
9/1/1977,151.797742
10/1/1977,151.1997099
11/1/1977,150.5897056
12/1/1977,149.9413691
1/1/1978,149.4047835
2/1/1978,148.8395724
3/1/1978,148.3880267
4/1/1978,148.0025504
5/1/1978,147.5238265
6/1/1978,147.0642493
7/1/1978,146.6276888
8/1/1978,146.2207843
9/1/1978,145.8456548
10/1/1978,145.3339385
11/1/1978,144.8655692
12/1/1978,144.4566537
1/1/1979,144.0948406
2/1/1979,143.7028165
3/1/1979,143.3959656
4/1/1979,143.0520616
5/1/1979,142.6303211
6/1/1979,142.3332266
7/1/1979,141.9922194
8/1/1979,141.6784074
9/1/1979,141.294533
10/1/1979,140.974671
11/1/1979,140.6831023
12/1/1979,140.4498695
1/1/1980,140.1243412
2/1/1980,139.8054119
3/1/1980,139.4780142
4/1/1980,139.1008033
5/1/1980,138.8535075
6/1/1980,138.5657816
7/1/1980,138.2716319
8/1/1980,137.9016755
9/1/1980,137.5202585
10/1/1980,137.2220824
11/1/1980,136.9328858
12/1/1980,136.6916523
1/1/1981,136.4693249
2/1/1981,136.2243846
3/1/1981,136.005848
4/1/1981,135.7977235
5/1/1981,135.5173397
6/1/1981,135.3044966
7/1/1981,135.1106697
8/1/1981,134.8440693
9/1/1981,134.709457
10/1/1981,134.5899941
11/1/1981,134.3915645
12/1/1981,134.2356365
1/1/1982,134.0991257
2/1/1982,134.0233644
3/1/1982,133.8797586
4/1/1982,133.7471132
5/1/1982,133.5638705
6/1/1982,133.4270015
7/1/1982,133.2998569
8/1/1982,133.1179934
9/1/1982,133.0463002
10/1/1982,133.0593221
11/1/1982,132.8978806
12/1/1982,132.7654908
1/1/1983,132.6060495
2/1/1983,132.4170717
3/1/1983,132.2583436
4/1/1983,132.0806092
5/1/1983,131.9140684
6/1/1983,131.7500507
7/1/1983,131.5649652
8/1/1983,131.4150904
9/1/1983,131.2685944
10/1/1983,131.1414728
11/1/1983,131.0947494
12/1/1983,130.9861464
1/1/1984,130.9043232
2/1/1984,130.8752495
3/1/1984,130.7786382
4/1/1984,130.7128694
5/1/1984,130.6035947
6/1/1984,130.5416445
7/1/1984,130.23333
8/1/1984,129.8090009
9/1/1984,129.2767867
10/1/1984,128.7637071
11/1/1984,128.0386441
12/1/1984,127.2834089
1/1/1985,126.5599615
2/1/1985,125.9815193
3/1/1985,125.6852417
4/1/1985,125.3966418
5/1/1985,125.1539123
6/1/1985,124.9425224
7/1/1985,124.7457415
8/1/1985,124.5104326
9/1/1985,124.3181445
10/1/1985,124.0856709
11/1/1985,123.8247717
12/1/1985,123.5912923
1/1/1986,123.4256916
2/1/1986,123.1457891
3/1/1986,122.8852664
4/1/1986,122.6036331
5/1/1986,122.3342878
6/1/1986,122.1444744
7/1/1986,121.9148545
8/1/1986,121.6622708
9/1/1986,121.3800256
10/1/1986,121.07303
11/1/1986,120.6315764
12/1/1986,120.3018954
1/1/1987,119.9594541
2/1/1987,119.6982232
3/1/1987,119.4800705
4/1/1987,119.2435457
5/1/1987,119.0180796
6/1/1987,118.8235007
7/1/1987,118.6020655
8/1/1987,118.3736505
9/1/1987,118.1611444
10/1/1987,117.9265314
11/1/1987,117.643893
12/1/1987,117.3650078
1/1/1988,117.096451
2/1/1988,116.8024119
3/1/1988,116.6194305
4/1/1988,116.3912819
5/1/1988,116.2208812
6/1/1988,116.0020846
7/1/1988,115.7881422
8/1/1988,115.5729205
9/1/1988,115.4065232
10/1/1988,115.1831511
11/1/1988,114.9292302
12/1/1988,114.6581803
1/1/1989,114.3747486
2/1/1989,114.0988614
3/1/1989,113.7524551
4/1/1989,113.4536645
5/1/1989,113.194957
6/1/1989,112.9115009
7/1/1989,112.7401865
8/1/1989,112.5526901
9/1/1989,112.3202598
10/1/1989,112.0859347
11/1/1989,111.8532759
12/1/1989,111.6280218
1/1/1990,111.3961978
2/1/1990,111.1694291
3/1/1990,110.9763679
4/1/1990,110.7771693
5/1/1990,110.5898453
6/1/1990,110.396087
7/1/1990,110.2067569
8/1/1990,110.0094205
9/1/1990,109.8098168
10/1/1990,109.6035155
11/1/1990,109.2024019
12/1/1990,108.6582146
1/1/1991,108.1099273
2/1/1991,107.4822984
3/1/1991,107.0177581
4/1/1991,106.5227938
5/1/1991,106.0366493
6/1/1991,105.6599743
7/1/1991,105.3143823
8/1/1991,105.077537
9/1/1991,104.7157111
10/1/1991,104.4142451
11/1/1991,104.1892316
12/1/1991,103.9851199
1/1/1992,103.7541951
2/1/1992,103.6006862
3/1/1992,103.4684421
4/1/1992,103.3506376
5/1/1992,103.2633272
6/1/1992,103.1410543
7/1/1992,103.0809747
8/1/1992,103.1114854
9/1/1992,103.0578371
10/1/1992,103.0055665
11/1/1992,103.0011621
12/1/1992,102.9974311
1/1/1993,102.9457307
2/1/1993,102.9621209
3/1/1993,102.9285243
4/1/1993,102.8999326
5/1/1993,102.8854034
6/1/1993,102.8632736
7/1/1993,102.8424898
8/1/1993,102.8199611
9/1/1993,102.7948646
10/1/1993,102.7675816
11/1/1993,102.7341783
12/1/1993,102.6947638
1/1/1994,102.6401227
2/1/1994,102.5627387
3/1/1994,102.4673001
4/1/1994,102.3239576
5/1/1994,102.0962344
6/1/1994,102.0095714
7/1/1994,101.846913
8/1/1994,101.7095416
