datetime,Mean CH - layer 3 (Lower Aquifer)
1/1/1994,140.722001
2/1/1994,140.6757623
3/1/1994,140.6553353
4/1/1994,140.6100537
5/1/1994,140.5478862
6/1/1994,140.5313704
7/1/1994,140.4882084
8/1/1994,140.3957881
9/1/1994,140.3618525
10/1/1994,140.3141913
11/1/1994,140.2100345
12/1/1994,140.1445677
1/1/1995,140.0613823
2/1/1995,140.0066939
3/1/1995,140.0068299
4/1/1995,139.9502949
5/1/1995,139.9616469
6/1/1995,139.9197614
7/1/1995,139.8733756
8/1/1995,139.8806923
9/1/1995,139.8183974
10/1/1995,139.7605673
11/1/1995,139.7424784
12/1/1995,139.6878067
1/1/1996,139.6507167
2/1/1996,139.6174358
3/1/1996,139.5887751
4/1/1996,139.5594784
5/1/1996,139.4747746
6/1/1996,139.4012655
7/1/1996,139.3949614
8/1/1996,139.3655076
9/1/1996,139.3464353
10/1/1996,139.315632
11/1/1996,139.3046796
12/1/1996,139.2736584
1/1/1997,139.2744617
2/1/1997,139.2737755
3/1/1997,139.2492109
4/1/1997,139.2344304
5/1/1997,139.2601578
6/1/1997,139.2253105
7/1/1997,139.2293247
8/1/1997,139.2351269
9/1/1997,139.2123604
10/1/1997,139.1909809
11/1/1997,139.1691484
12/1/1997,139.1191515
1/1/1998,139.1010715
2/1/1998,139.0381617
3/1/1998,139.0265599
4/1/1998,139.0149146
5/1/1998,139.0044723
6/1/1998,138.9944864
7/1/1998,139.031473
8/1/1998,139.02184
9/1/1998,139.0129465
10/1/1998,139.0050511
11/1/1998,138.997546
12/1/1998,138.9908246
1/1/1999,138.9845513
2/1/1999,138.9329269
3/1/1999,138.9284711
4/1/1999,138.9241293
5/1/1999,138.920328
6/1/1999,138.916797
7/1/1999,138.9137408
8/1/1999,138.9108936
9/1/1999,138.9083551
10/1/1999,138.9061984
11/1/1999,138.9042973
12/1/1999,138.9027125
1/1/2000,138.9012839
2/1/2000,138.8999708
3/1/2000,138.8988453
4/1/2000,138.8977171
5/1/2000,138.8966903
6/1/2000,138.8956918
7/1/2000,138.8947747
8/1/2000,138.8938806
9/1/2000,138.8930366
10/1/2000,138.8922631
11/1/2000,138.8915072
12/1/2000,138.8908156
1/1/2001,138.8901403
2/1/2001,138.8895003
3/1/2001,138.8889496
4/1/2001,138.8883716
5/1/2001,138.8878393
6/1/2001,138.8873135
7/1/2001,138.8867794
8/1/2001,138.8861484
9/1/2001,138.8853404
10/1/2001,138.883965
11/1/2001,138.8823927
12/1/2001,138.8803688
1/1/2002,138.8776247
2/1/2002,138.8742563
3/1/2002,138.8706173
4/1/2002,138.8546142
5/1/2002,138.8698301
6/1/2002,138.8614934
7/1/2002,138.8627344
8/1/2002,138.8503648
9/1/2002,138.8352265
10/1/2002,138.8178384
11/1/2002,138.7745437
12/1/2002,138.7476034
1/1/2003,138.7464433
2/1/2003,138.724501
3/1/2003,138.7046289
4/1/2003,138.6817588
5/1/2003,138.6833008
6/1/2003,138.6220667
7/1/2003,138.6107438
8/1/2003,138.5823216
9/1/2003,138.5545996
10/1/2003,138.5229345
11/1/2003,138.4882755
12/1/2003,138.4542661
1/1/2004,138.4190696
2/1/2004,138.3861607
3/1/2004,138.3589838
4/1/2004,138.3235201
5/1/2004,138.2867165
6/1/2004,138.2515179
7/1/2004,138.2156844
8/1/2004,138.1722119
9/1/2004,138.1343254
10/1/2004,138.0984782
11/1/2004,138.050344
12/1/2004,137.9741545
1/1/2005,137.9209397
2/1/2005,137.8775749
3/1/2005,137.8196421
4/1/2005,137.7838626
5/1/2005,137.7381072
6/1/2005,137.6901382
7/1/2005,137.6134703
8/1/2005,137.5694476
9/1/2005,137.5160674
10/1/2005,137.4770178
11/1/2005,137.3853501
12/1/2005,137.349755
1/1/2006,137.3201634
2/1/2006,137.2668905
3/1/2006,137.2204058
4/1/2006,137.1790427
5/1/2006,137.1050947
6/1/2006,137.0762054
7/1/2006,137.0488837
8/1/2006,137.021169
9/1/2006,136.9944164
10/1/2006,136.9692874
11/1/2006,136.9439374
12/1/2006,136.9202415
1/1/2007,136.8976606
2/1/2007,136.8775004
3/1/2007,136.8846001
4/1/2007,136.8666249
5/1/2007,136.8488131
6/1/2007,136.8296454
7/1/2007,136.8108705
8/1/2007,136.8149923
9/1/2007,136.7956334
10/1/2007,136.7765409
