datetime,Mean CH - layer 2 (Principal Aquifer)
9/1/1988,70.88019295
10/1/1988,70.87190664
11/1/1988,70.86268783
12/1/1988,70.85899702
1/1/1989,70.82866892
2/1/1989,70.81526711
3/1/1989,70.80689888
4/1/1989,70.79811174
5/1/1989,70.78987124
6/1/1989,70.76980984
7/1/1989,70.76203889
8/1/1989,70.75408064
9/1/1989,70.74603032
10/1/1989,70.73800299
11/1/1989,70.72959642
12/1/1989,70.72125022
1/1/1990,70.7129403
2/1/1990,70.70476593
3/1/1990,70.69743308
4/1/1990,70.68963944
5/1/1990,70.69044911
6/1/1990,70.68274852
7/1/1990,70.67522942
8/1/1990,70.66743807
9/1/1990,70.65966919
10/1/1990,70.65196139
11/1/1990,70.64336425
12/1/1990,70.6317688
1/1/1991,70.61915784
2/1/1991,70.6052368
3/1/1991,70.59262981
4/1/1991,70.58001239
5/1/1991,70.5684788
6/1/1991,70.53787945
7/1/1991,70.49676463
8/1/1991,70.22143194
9/1/1991,69.41854915
10/1/1991,68.90978066
11/1/1991,68.86212267
12/1/1991,68.8350985
1/1/1992,68.79595025
2/1/1992,68.7817616
3/1/1992,68.77562899
4/1/1992,68.74141009
5/1/1992,68.71472566
6/1/1992,68.69874471
7/1/1992,68.6829357
8/1/1992,68.66487335
9/1/1992,68.64272104
10/1/1992,68.62183156
11/1/1992,68.60479939
12/1/1992,68.58360949
1/1/1993,68.55307346
2/1/1993,68.51679892
3/1/1993,68.50727459
4/1/1993,68.49559397
5/1/1993,68.47449243
6/1/1993,68.46330031
7/1/1993,68.459639
8/1/1993,68.43889369
9/1/1993,68.3978031
10/1/1993,68.35251593
11/1/1993,68.31694087
12/1/1993,68.28232107
1/1/1994,68.20916027
2/1/1994,68.17198618
3/1/1994,68.14156538
4/1/1994,68.11377868
5/1/1994,68.10213946
6/1/1994,68.0774522
7/1/1994,68.05659276
8/1/1994,68.04220619
9/1/1994,68.01039022
10/1/1994,67.95777037
11/1/1994,67.91063696
12/1/1994,67.62741532
1/1/1995,67.57397141
2/1/1995,67.5198365
3/1/1995,67.47853743
4/1/1995,67.46364154
5/1/1995,67.45171244
6/1/1995,67.43612559
7/1/1995,67.4241265
8/1/1995,67.39465501
9/1/1995,67.37180312
10/1/1995,67.34841044
11/1/1995,67.31081353
12/1/1995,67.27348514
1/1/1996,67.2242485
2/1/1996,67.18560404
3/1/1996,67.18486845
4/1/1996,67.17247071
5/1/1996,67.16123988
6/1/1996,67.15019858
7/1/1996,67.11961743
8/1/1996,67.10833848
9/1/1996,67.1080526
10/1/1996,67.09643543
11/1/1996,67.08357094
12/1/1996,67.06729258
1/1/1997,67.0534662
2/1/1997,67.04134147
3/1/1997,67.03096419
4/1/1997,67.02176218
5/1/1997,67.01437211
6/1/1997,67.00760283
7/1/1997,67.00086744
8/1/1997,66.99349832
9/1/1997,66.98502792
10/1/1997,66.97586005
11/1/1997,66.95305292
12/1/1997,66.94349678
1/1/1998,66.93371682
2/1/1998,66.92498828
3/1/1998,66.91918882
4/1/1998,66.9145372
5/1/1998,66.91136082
6/1/1998,66.90822079
7/1/1998,66.90519326
8/1/1998,66.90186607
9/1/1998,66.89769911
10/1/1998,66.89270206
11/1/1998,66.88557642
12/1/1998,66.86416809
1/1/1999,66.86724374
2/1/1999,66.8475908
3/1/1999,66.82856237
4/1/1999,66.82407682
5/1/1999,66.8209851
6/1/1999,66.81785929
7/1/1999,66.81485244
8/1/1999,66.81170991
9/1/1999,66.80833851
10/1/1999,66.80434242
11/1/1999,66.79862048
12/1/1999,66.79072048
1/1/2000,66.78157064
2/1/2000,66.77232088
3/1/2000,66.75333144
