datetime,Mean CH - layer 3 (Pliocene)
1/1/2012,113.3995285
2/1/2012,113.3933092
3/1/2012,113.3874178
4/1/2012,113.38107
5/1/2012,113.374882
6/1/2012,113.368442
7/1/2012,113.3621686
8/1/2012,113.3556331
9/1/2012,113.3490464
10/1/2012,113.3426365
11/1/2012,113.3359764
12/1/2012,113.3294977
1/1/2013,113.3227674
2/1/2013,113.3160013
3/1/2013,113.3098608
4/1/2013,113.3029992
5/1/2013,113.2963242
6/1/2013,113.2893888
7/1/2013,113.282641
8/1/2013,113.2756289
9/1/2013,113.2685766
10/1/2013,113.2617136
11/1/2013,113.2545806
12/1/2013,113.247639
1/1/2014,113.2404248
2/1/2014,113.2331694
3/1/2014,113.2265828
4/1/2014,113.2192497
5/1/2014,113.2121153
6/1/2014,113.2047029
7/1/2014,113.1974924
8/1/2014,113.1900021
9/1/2014,113.1824728
10/1/2014,113.1751502
11/1/2014,113.1675453
12/1/2014,113.1601503
1/1/2015,113.1524718
2/1/2015,113.144757
3/1/2015,113.1377599
4/1/2015,113.1299783
5/1/2015,113.1224158
6/1/2015,113.1145676
7/1/2015,113.1069417
8/1/2015,113.0990291
9/1/2015,113.0910844
10/1/2015,113.0833663
11/1/2015,113.0753597
12/1/2015,113.0675822
1/1/2016,113.0595145
