datetime,Mean CH - layer 2 (Principal Aquifer)
11/1/1978,123.0843214
12/1/1978,123.0900827
1/1/1979,123.0887495
2/1/1979,123.0686116
3/1/1979,123.1313243
4/1/1979,123.1162843
5/1/1979,123.1032173
6/1/1979,123.0907551
7/1/1979,123.0797564
8/1/1979,123.0127282
9/1/1979,123.0028144
10/1/1979,122.993785
11/1/1979,122.9851825
12/1/1979,122.9776081
1/1/1980,122.9703583
2/1/1980,122.9635898
3/1/1980,122.9575189
4/1/1980,122.9511461
5/1/1980,122.9450101
6/1/1980,122.9386998
7/1/1980,122.9557303
8/1/1980,122.9494703
9/1/1980,122.9085609
10/1/1980,122.9023658
11/1/1980,122.8958511
12/1/1980,122.8895105
1/1/1981,122.8827493
2/1/1981,122.875935
3/1/1981,122.8695912
4/1/1981,122.8272742
5/1/1981,122.8195597
6/1/1981,122.8111955
7/1/1981,122.8022624
8/1/1981,122.7920673
9/1/1981,122.7799209
10/1/1981,122.821874
11/1/1981,122.8072278
12/1/1981,122.7936366
1/1/1982,122.9116414
2/1/1982,122.9020749
3/1/1982,122.8603862
4/1/1982,122.8537188
5/1/1982,122.8474664
6/1/1982,122.8411964
7/1/1982,122.7811553
8/1/1982,122.775012
9/1/1982,122.768918
10/1/1982,122.7630587
11/1/1982,122.757034
12/1/1982,122.7512324
1/1/1983,122.7452862
2/1/1983,122.7394957
3/1/1983,122.7912657
4/1/1983,122.7853529
5/1/1983,122.7796358
6/1/1983,122.7737334
7/1/1983,122.7680267
8/1/1983,122.7621357
9/1/1983,122.7785795
10/1/1983,122.7728904
11/1/1983,122.7670196
12/1/1983,122.7613441
1/1/1984,122.7554862
2/1/1984,122.7496353
3/1/1984,122.7441676
4/1/1984,122.7383293
5/1/1984,122.7326852
6/1/1984,122.7268591
7/1/1984,122.7212265
8/1/1984,122.7154119
9/1/1984,122.7652118
10/1/1984,122.7594201
11/1/1984,122.7534408
12/1/1984,122.7476597
1/1/1985,122.6862048
2/1/1985,122.6802423
3/1/1985,122.6748608
4/1/1985,122.6689074
5/1/1985,122.6631504
6/1/1985,122.6572059
7/1/1985,122.6514575
8/1/1985,122.645523
9/1/1985,122.6395943
10/1/1985,122.6338626
11/1/1985,122.6279462
12/1/1985,122.6222261
1/1/1986,122.616321
2/1/1986,122.610421
3/1/1986,122.6050966
4/1/1986,122.5992072
5/1/1986,122.5935125
6/1/1986,122.5876333
7/1/1986,122.5819486
8/1/1986,122.5204459
9/1/1986,122.514566
